0 67706 2 67706 -45.0512
0 65921 2 65964 -45.0504
2 74888 2 74987 -45.039
0 74825 2 74741 -45.0218
1 76236 2 76155 -45.0182
1 69113 1 69051 -45.0102
1 73195 2 73167 -44.9844
0 75204 2 75182 -44.9821
1 65462 2 65440 -44.9782
0 69575 1 69575 -44.9754
1 66764 2 66681 -44.9735
0 70319 2 70253 -44.9691
1 68610 2 68630 -44.9643
0 65706 1 65716 -44.9626
1 75751 2 75728 -44.9549
0 73859 1 73670 -44.9077
0 68967 2 68883 -44.9064
1 71371 1 71427 -44.8893
0 66719 0 66783 -44.8815
0 65459 1 65501 -44.8706
0 70752 0 70815 -44.8681
1 75707 2 75561 -44.8474
0 66215 1 66236 -44.8439
0 67771 0 67816 -44.8433
1 71507 2 71445 -44.8412
1 72464 2 72590 -44.8365
0 68024 1 68106 -44.827
0 75279 1 75220 -44.8249
0 65837 2 65858 -44.8183
0 71944 1 71943 -44.8152
0 70205 1 70227 -44.8089
0 65502 1 65524 -44.8028
0 69345 2 69345 -44.7844
0 70890 1 70928 -44.7833
1 70144 2 70101 -44.7796
0 67100 2 67097 -44.7689
0 74049 1 73964 -44.7668
1 75435 0 75371 -44.7648
1 75288 2 75245 -44.7543
2 74875 2 74933 -44.7385
1 66950 0 67034 -44.7373
1 65462 0 65461 -44.7356
0 68022 1 68042 -44.734
0 72092 1 72130 -44.7306
0 65639 2 65775 -44.7287
0 75747 1 75687 -44.7096
1 74027 2 73460 -44.7049
0 73124 2 73166 -44.6957
1 70663 1 70684 -44.6787
0 73435 1 73415 -44.6691
1 67154 0 67155 -44.6535
1 66440 0 66620 -44.6471
1 73589 1 73607 -44.6441
1 71549 1 72053 -44.6241
1 66068 2 65984 -44.6169
0 68820 2 69282 -44.615
0 72053 1 72033 -44.6107
0 72370 1 72284 -44.608
1 73292 2 73229 -44.6013
1 71122 2 71042 -44.5998
0 76065 2 76004 -44.5942
0 73293 1 73336 -44.5941
1 68274 2 68316 -44.589
0 66272 1 66131 -44.5859
1 72180 2 72138 -44.5783
2 68441 2 68586 -44.5778
1 72095 2 72162 -44.5777
0 73229 1 73189 -44.5736
1 70858 2 70836 -44.5731
2 73754 2 74034 -44.5709
0 72998 1 72999 -44.5703
0 66113 1 66089 -44.5581
1 65942 2 65855 -44.5565
0 74111 2 74090 -44.5488
0 66024 0 66022 -44.5474
0 68147 2 68147 -44.5465
1 71594 1 71598 -44.5462
1 76150 2 76068 -44.545
2 69912 2 69995 -44.5399
0 74132 1 74154 -44.539
1 74190 2 74132 -44.5368
0 71865 2 71781 -44.5355
1 70375 0 70331 -44.5337
1 74804 0 74784 -44.531
1 75793 2 75686 -44.525
1 71108 2 71066 -44.5154
0 69722 1 69681 -44.5153
0 74975 1 75019 -44.5151
0 65565 2 65502 -44.4902
0 68821 2 68777 -44.4864
0 67907 2 67783 -44.4824
0 69177 2 69221 -44.4818
0 69156 0 69163 -44.4765
0 73503 2 73512 -44.4653
0 68921 1 68897 -44.4546
0 71591 1 71613 -44.4497
0 67245 1 67265 -44.4444
0 65375 0 65858 -44.4426
0 69240 2 69302 -44.4231
0 75033 1 74994 -44.4144
1 71990 2 71929 -44.4119
0 73040 2 72956 -44.411
0 72641 1 72704 -44.3955
0 75838 1 75900 -44.3942
0 67812 1 67813 -44.3917
1 73020 2 72959 -44.3874
0 70164 0 70227 -44.3792
2 65861 1 65944 -44.3655
0 75334 1 75354 -44.3624
0 72978 1 72988 -44.3445
0 69176 1 69135 -44.3384
0 68424 2 68401 -44.3354
0 65396 2 65438 -44.3115
0 73230 1 73188 -44.3114
1 67001 1 67038 -44.3107
1 71507 0 71592 -44.2921
0 76064 2 76003 -44.2891
1 70484 2 70440 -44.2878
1 71759 2 71759 -44.2866
2 74893 2 74909 -44.2832
1 69187 1 69264 -44.2761
0 73040 1 72998 -44.271
1 73461 2 73481 -44.2669
0 69937 1 69863 -44.263
0 68070 1 68087 -44.2608
0 70457 2 70058 -44.2444
0 66383 2 66453 -44.2431
1 72726 1 72809 -44.2361
1 72095 0 72095 -44.2256
0 72370 1 72224 -44.2254
1 74773 2 74819 -44.2146
2 67518 2 67622 -44.1995
0 70229 2 70165 -44.1752
0 73902 1 73830 -44.1575
0 68169 1 68206 -44.1565
0 66342 1 66427 -44.1529
0 65859 2 65838 -44.1483
0 69113 1 69114 -44.1447
0 70919 1 70900 -44.1264
0 72574 2 72650 -44.1223
1 71066 2 71024 -44.1105
1 71235 2 71152 -44.1064
0 74155 1 74218 -44.0997
1 68168 1 68085 -44.096
0 74839 1 74904 -44.0952
0 73775 2 73674 -44.0621
1 67812 2 67702 -44.0534
0 66385 1 66449 -44.0515
1 65460 1 65537 -44.0511
0 69737 1 69687 -44.0288
0 66992 1 67013 -44.0261
0 68065 2 68064 -44.0229
1 74365 0 74343 -44.0212
0 65706 0 65716 -44.0209
2 74258 0 74300 -44.0189
0 68525 1 68589 -44.0168
0 67176 2 67157 -44.006
1 73565 2 73502 -44.0008
2 74183 1 74262 -43.9977
1 73175 0 73203 -43.9945
0 75584 1 75667 -43.9845
0 68591 1 68578 -43.9787
0 73019 1 73000 -43.9772
2 69563 1 69554 -43.9762
0 65390 1 65394 -43.9483
0 68233 2 68736 -43.9475
0 70217 1 70305 -43.9405
0 65669 1 65606 -43.9384
0 67213 1 67197 -43.9225
0 69115 1 69115 -43.9192
1 74588 2 74443 -43.9171
1 73418 1 73549 -43.9111
0 65566 1 65629 -43.911
0 67937 1 68420 -43.9068
1 72326 2 72306 -43.8936
1 75709 2 75584 -43.8901
0 75560 1 75602 -43.8889
2 75539 0 75603 -43.8805
1 66215 1 66153 -43.8531
0 68695 1 68675 -43.8507
0 67580 2 67370 -43.8456
0 73403 1 73442 -43.8455
0 65963 0 65902 -43.8318
0 65379 1 65442 -43.8309
1 76297 2 76192 -43.8198
