0 72663 1 72623 -48.6357
0 70226 1 70625 -48.6264
2 65995 2 66028 -48.6117
0 74892 1 74741 -48.5894
1 67790 2 67769 -48.5893
0 67005 1 67095 -48.5739
1 74405 2 74384 -48.5711
1 73348 2 73400 -48.537
0 69723 1 69702 -48.5299
0 69021 1 68985 -48.5185
1 66440 1 66452 -48.5168
0 74909 1 74825 -48.5058
1 72179 0 72200 -48.5021
1 70668 2 70625 -48.4922
0 67100 2 67160 -48.4804
1 76169 2 76085 -48.4669
0 76064 1 76065 -48.4343
1 73985 0 74014 -48.4199
0 67559 1 67496 -48.4182
1 69765 2 69765 -48.4067
0 70730 1 70868 -48.4011
1 65921 2 65880 -48.3998
0 75772 0 75855 -48.3921
0 74972 2 74867 -48.3483
0 67100 1 67202 -48.3072
0 69029 0 69111 -48.2995
0 65985 1 66056 -48.288
2 69347 2 69366 -48.2848
0 72683 1 72641 -48.2522
0 66111 1 66152 -48.2503
0 68737 1 68718 -48.2292
0 65386 1 65428 -48.2236
0 67874 1 67832 -48.2183
0 71722 2 71744 -48.2177
0 67582 1 67561 -48.2081
1 72594 2 72533 -48.1944
1 67874 1 67938 -48.1698
1 72369 0 72348 -48.1505
0 65859 2 65942 -48.1392
1 68865 2 68819 -48.1331
0 71297 2 71213 -48.1137
1 73103 2 72977 -48.1086
1 66238 2 65648 -48.1
1 66238 1 65732 -48.0883
2 73638 2 73697 -48.0787
0 75854 1 75822 -48.0612
2 70037 2 70102 -48.0597
0 72137 1 72137 -48.052
0 75035 1 75098 -48.0318
0 67916 1 67917 -48.0283
0 66218 1 66155 -48.0145
0 66237 0 66270 -48.0066
1 71698 2 71616 -47.9993
0 66417 0 66641 -47.9915
1 67748 2 67161 -47.9836
0 75560 1 75602 -47.9833
0 71508 1 71487 -47.965
0 75897 1 75940 -47.9647
1 71364 2 71361 -47.9591
0 70353 1 70310 -47.9581
0 71174 1 71164 -47.9575
0 75955 2 75954 -47.9563
1 70262 1 70389 -47.9558
1 72368 2 72368 -47.9349
0 74533 2 74574 -47.9347
0 65417 1 65396 -47.923
1 66467 2 66404 -47.9021
0 68063 2 68042 -47.8913
0 76088 1 76109 -47.8859
0 70709 1 70604 -47.8489
0 67750 1 67791 -47.8453
1 74367 2 74322 -47.8412
2 72935 2 72942 -47.8383
1 76148 2 76066 -47.8371
1 70709 2 70646 -47.8155
0 68294 1 68336 -47.8111
0 72924 1 72831 -47.7889
1 75645 1 75666 -47.7828
0 67412 1 67433 -47.778
0 71944 1 72060 -47.7743
0 70604 2 70586 -47.7666
1 73734 2 73821 -47.7616
0 69477 1 69529 -47.7448
0 66024 1 65959 -47.7349
1 70131 2 69624 -47.732
1 74426 2 74342 -47.7259
1 66260 2 66200 -47.7143
0 70856 1 70814 -47.6846
0 75203 1 75287 -47.6802
0 70337 1 70258 -47.6692
0 73460 1 73400 -47.6553
0 76065 1 76107 -47.6528
0 70816 2 70772 -47.6276
0 66068 1 67328 -47.6188
0 66006 0 67308 -47.6145
0 76106 1 76149 -47.6084
0 71150 1 71171 -47.5945
1 74006 2 73902 -47.5941
0 70688 2 70688 -47.5931
0 67349 1 67391 -47.5911
1 74804 2 74720 -47.5879
1 72368 0 72410 -47.5856
1 75603 1 75828 -47.5834
1 69575 0 70016 -47.571
0 66988 0 67185 -47.5708
1 66313 2 66418 -47.5653
0 66783 1 66741 -47.5533
1 75794 2 75749 -47.5174
0 69380 1 69545 -47.5155
1 71696 2 71634 -47.5072
1 74490 2 74406 -47.4914
1 70478 2 70394 -47.49
1 66238 0 65711 -47.4879
1 68822 2 68714 -47.4823
0 66407 1 66447 -47.4658
0 69491 2 69325 -47.4629
1 66950 2 66866 -47.4562
0 73713 1 73692 -47.4537
2 69350 2 69388 -47.4451
0 69871 2 69786 -47.3961
0 68882 2 68756 -47.3954
0 75772 1 75791 -47.3845
1 74027 2 73964 -47.3833
2 66824 2 66908 -47.3812
1 68611 1 68714 -47.3802
0 68316 1 68357 -47.3663
2 72172 0 72310 -47.3605
0 73040 2 73019 -47.3534
0 65690 1 65671 -47.3533
0 66047 2 65984 -47.3497
1 67958 0 68021 -47.3456
0 68616 1 68654 -47.3405
1 66528 2 66455 -47.3262
0 70317 1 70359 -47.3237
1 75896 2 75791 -47.3144
0 67602 1 67539 -47.3049
1 72893 2 72832 -47.2463
1 72381 2 72355 -47.2374
0 75036 1 75056 -47.228
0 66140 1 66226 -47.2244
2 65787 2 65884 -47.2168
1 70128 2 70063 -47.215
1 67540 2 67521 -47.2072
0 71634 1 71633 -47.1424
2 68168 2 68231 -47.1371
0 70722 2 70799 -47.1355
1 65942 0 65816 -47.134
1 68347 1 68386 -47.1322
0 71150 2 71129 -47.1298
1 72852 2 72893 -47.1128
0 73378 0 73383 -47.1057
0 75413 2 75371 -47.1051
0 74195 1 74195 -47.0777
0 67580 0 67475 -47.0762
0 71048 1 71048 -47.065
1 66194 2 66194 -47.0623
2 69680 2 69722 -47.0343
1 66047 0 65963 -47.0332
0 72641 2 72579 -47.0196
1 74111 2 74006 -47.0161
0 65726 2 65860 -47.0148
1 76295 2 76211 -47.0119
0 67812 2 67750 -47.0073
0 65564 1 65669 -46.9969
0 72608 1 72431 -46.9925
1 70794 2 70732 -46.9822
1 67770 2 67709 -46.9707
0 66719 1 66824 -46.9687
1 67541 0 67605 -46.9508
1 74321 2 74237 -46.9472
1 67307 0 67223 -46.9344
0 75644 1 75623 -46.9251
0 65396 1 65376 -46.9231
0 66215 2 66257 -46.9221
0 74323 1 74279 -46.9216
0 71192 2 71192 -46.9099
0 71508 2 71465 -46.9077
0 72521 1 72350 -46.9047
1 67750 2 67706 -46.8953
0 66887 0 66971 -46.8901
0 69302 2 69302 -46.8769
0 75632 1 75766 -46.8652
2 67875 0 67979 -46.8651
0 67517 1 67518 -46.8587
1 70646 2 70584 -46.8471
0 69470 0 69387 -46.8357
0 66215 1 66299 -46.8157
0 66488 1 66509 -46.8099
0 65669 2 65586 -46.7997
2 70667 0 70751 -46.7856
1 66657 2 66657 -46.7748
2 71631 2 71745 -46.7466
0 67685 1 67706 -46.7462
0 72537 1 72497 -46.746
0 67182 1 67245 -46.7432
0 73088 1 73068 -46.7363
0 75707 1 75688 -46.7356
1 66048 2 66005 -46.7345
0 65379 2 65420 -46.7309
0 75648 1 75731 -46.7295
0 67981 1 67980 -46.7271
0 68988 1 69008 -46.725
0 70787 1 70870 -46.7183
0 70635 2 70336 -46.7158
1 74365 2 74464 -46.7034
1 66636 2 66551 -46.7013
1 76124 1 76127 -46.6986
0 66216 2 66677 -46.6802
0 70669 1 70626 -46.675
0 65250 2 65712 -46.6277
1 75183 2 75078 -46.6232
2 70667 0 70814 -46.6125
1 65648 2 65545 -46.5848
2 69705 2 69712 -46.5847
1 72474 0 72453 -46.5829
0 65377 1 65377 -46.5764
1 65900 0 65818 -46.554
0 67039 1 67038 -46.5397
1 66573 0 66552 -46.5355
1 66215 2 66131 -46.5233
0 66404 1 66699 -46.5202
0 67875 2 67855 -46.5173
1 69975 0 70079 -46.5149
0 69908 1 69965 -46.5132
0 75539 1 75581 -46.5116
0 67245 2 67286 -46.5076
1 67154 2 67207 -46.5025
0 70101 2 70083 -46.4924
0 67664 2 67685 -46.4801
0 72574 2 72616 -46.4771
0 73263 2 73547 -46.4694
0 66930 1 66845 -46.4513
0 72244 1 72204 -46.4458
0 69850 1 69851 -46.439
1 75518 0 75455 -46.4374
0 75939 1 75960 -46.421
0 68939 2 68918 -46.4175
0 66516 0 66484 -46.4022
0 65737 1 65799 -46.3932
0 67202 1 67076 -46.386
1 67895 2 67854 -46.3818
1 72872 2 72831 -46.3802
1 75792 0 75770 -46.3741
0 66909 1 66972 -46.371
1 68210 2 68148 -46.3596
0 69386 2 69344 -46.3532
1 69155 1 69261 -46.3338
0 75838 2 75779 -46.3215
0 69303 2 69323 -46.311
0 68067 1 68022 -46.2974
1 71364 2 71285 -46.2938
0 70494 1 70507 -46.2876
0 67268 1 67288 -46.264
1 69765 0 69745 -46.2456
0 65879 1 65839 -46.24
1 70058 0 69933 -46.2297
0 72286 1 72264 -46.2147
1 67790 1 67707 -46.2113
0 65438 1 65439 -46.2086
0 67664 0 67748 -46.2011
1 73298 1 73303 -46.1949
0 68409 1 68379 -46.1865
2 74183 1 74282 -46.1774
0 74428 1 74384 -46.1726
1 69075 1 69304 -46.1666
0 66467 2 66553 -46.1662
0 67182 2 67142 -46.1435
1 65943 2 65963 -46.1411
1 68680 1 68758 -46.1257
1 67790 2 67643 -46.1217
0 66152 2 66698 -46.1211
0 70165 1 70142 -46.1098
0 75036 2 74910 -46.1062
1 69622 0 69499 -46.0962
2 70667 1 70710 -46.0952
0 73743 0 73781 -46.0651
0 70688 1 70668 -46.0604
1 71675 2 71654 -46.0578
1 69533 2 69575 -46.0464
0 73104 2 72998 -46.0436
1 69281 1 69239 -46.0129
0 72032 2 72011 -46.0061
0 65478 1 65474 -45.9996
0 69890 0 69806 -45.9906
0 68231 1 68252 -45.9898
0 73986 1 73922 -45.9878
0 74510 2 74405 -45.9775
0 66551 2 66572 -45.972
0 66658 1 66661 -45.9521
0 70217 2 70276 -45.9373
2 67875 2 67979 -45.9333
1 67181 0 67097 -45.9207
1 67183 2 67165 -45.9153
1 74804 2 74708 -45.9153
0 67295 1 66901 -45.9028
0 66069 2 66090 -45.8941
0 70226 0 70667 -45.885
1 70312 2 70248 -45.8829
2 72935 2 73136 -45.8776
1 72265 2 72140 -45.8613
0 73987 1 74028 -45.8601
0 76064 2 76003 -45.8457
1 69113 2 69277 -45.8335
0 71507 1 71465 -45.8
0 65434 2 65503 -45.7985
1 75624 2 75582 -45.7968
0 73222 2 73293 -45.7827
0 66656 1 66740 -45.7752
0 65929 1 66007 -45.7737
0 70898 1 70793 -45.7634
1 72222 2 72144 -45.7519
1 66746 2 66594 -45.7312
0 69380 2 69254 -45.7269
0 75959 0 76022 -45.7268
0 67213 2 67227 -45.715
1 67727 2 67665 -45.7118
0 66131 2 66068 -45.7067
0 68945 1 68903 -45.6946
0 67224 1 67749 -45.6875
0 68924 1 69029 -45.6812
0 74909 0 74846 -45.6707
0 74322 1 74259 -45.6522
0 72494 1 72515 -45.6473
0 75759 2 75701 -45.6423
1 70940 0 70835 -45.6395
1 66657 0 66614 -45.6382
0 68443 1 68446 -45.626
1 67035 2 66951 -45.6107
0 72347 1 72326 -45.6084
1 76233 2 76148 -45.5916
0 71712 1 71634 -45.5899
2 72347 2 72452 -45.5608
1 73002 2 72914 -45.5494
0 68696 1 68735 -45.5419
0 70900 2 70795 -45.5384
0 67187 1 67142 -45.5353
1 66320 1 66237 -45.5338
1 67748 1 67244 -45.5288
1 68567 0 68674 -45.521
0 69849 1 69853 -45.513
0 72513 0 72708 -45.5119
1 71573 2 71488 -45.5062
1 76106 2 76002 -45.5051
1 69599 1 70067 -45.4969
1 68378 1 68255 -45.4959
0 74070 2 73965 -45.4933
1 73004 1 73062 -45.4877
0 72454 1 72414 -45.4617
1 70709 2 71970 -45.4584
0 73379 2 73378 -45.4492
1 76274 1 76232 -45.4483
0 67098 2 67055 -45.4451
0 75606 2 75542 -45.4388
0 71025 1 71024 -45.4385
1 69954 2 69827 -45.4359
0 74519 1 74538 -45.4297
1 71682 2 71658 -45.4271
0 65376 1 65355 -45.4093
2 73628 0 73691 -45.4089
0 65433 1 65431 -45.4022
1 71760 2 71696 -45.388
0 71593 1 71593 -45.3857
0 73145 1 73166 -45.3835
0 73986 2 73840 -45.3729
1 66770 2 66678 -45.3724
0 69324 1 69407 -45.3678
0 72830 0 72914 -45.3671
1 72683 1 72620 -45.3463
0 65505 2 65482 -45.3438
1 68136 2 68229 -45.3338
1 67454 0 67413 -45.3333
0 65420 1 65522 -45.3222
1 66026 2 66015 -45.3206
0 71297 1 71234 -45.3179
0 70541 2 70520 -45.3117
0 66272 1 66131 -45.3031
0 68874 2 68827 -45.3005
1 67708 2 67687 -45.2913
0 72621 1 72579 -45.2897
1 73397 2 73271 -45.2815
0 75182 2 75120 -45.2782
0 68294 2 68416 -45.2724
0 66888 1 66908 -45.2706
1 67307 2 67748 -45.256
0 71129 2 71131 -45.2513
1 70994 2 70908 -45.2254
1 74405 0 74405 -45.2186
1 70481 2 70415 -45.2079
1 72370 0 72431 -45.2025
0 70163 2 70100 -45.1909
1 66238 1 66677 -45.1701
0 72811 1 72834 -45.1668
1 70968 0 71028 -45.1664
1 66952 2 67350 -45.1592
1 71592 0 71636 -45.1536
0 66988 1 67052 -45.1496
1 72679 2 72695 -45.1487
2 67094 2 67119 -45.1259
0 73440 1 73403 -45.1248
0 70391 1 70810 -45.1166
0 74216 2 74111 -45.114
1 71303 2 71279 -45.109
1 70270 2 70331 -45.0944
0 72286 2 72180 -45.0916
1 73778 2 73713 -45.0903
0 70167 2 70082 -45.0821
0 74342 2 74301 -45.0774
1 71949 0 71927 -45.0737
1 69575 0 69575 -45.0649
1 73818 2 73838 -45.0615
0 70521 1 70500 -45.0607
0 66366 1 66428 -45.058
0 74153 1 74216 -45.0578
0 65921 2 65964 -45.0537
1 71157 2 71069 -45.0492
1 76318 2 76295 -45.0485
0 75279 1 75220 -45.0472
2 72218 2 72228 -45.0296
1 69009 2 68924 -45.0296
0 68505 1 68504 -45.0244
1 76236 2 76155 -45.0182
0 70319 2 70253 -44.9976
1 69113 1 69051 -44.99
0 70709 0 70647 -44.9864
1 72381 0 72434 -44.9766
1 65462 2 65440 -44.9738
2 74888 2 74987 -44.9623
0 68967 2 68883 -44.9605
0 75204 2 75182 -44.9572
1 66260 2 66300 -44.9566
1 68610 2 68630 -44.9516
0 74825 2 74741 -44.9501
2 68441 2 68586 -44.9313
0 66719 0 66783 -44.9307
0 69832 2 69757 -44.9178
1 65419 2 65396 -44.91
1 71371 1 71427 -44.8893
0 70394 1 70486 -44.8877
1 75707 2 75561 -44.8865
0 66417 1 66600 -44.8657
1 70794 0 70815 -44.8567
0 69578 1 69843 -44.8537
1 70144 2 70101 -44.8253
0 67771 0 67816 -44.8194
1 66764 2 66681 -44.8175
0 65837 2 65858 -44.816
2 71788 2 71802 -44.8114
0 70205 1 70227 -44.8089
0 73859 1 73670 -44.7941
0 65706 1 65716 -44.7938
0 67014 1 67001 -44.7848
1 71507 2 71445 -44.7693
1 75751 2 75728 -44.764
0 68024 1 68106 -44.7601
0 65502 1 65524 -44.7533
0 69345 2 69345 -44.7473
1 72464 2 72590 -44.7469
0 66024 0 66022 -44.7398
2 74875 2 74933 -44.7385
1 73195 2 73167 -44.7372
1 65462 0 65461 -44.7368
1 71122 2 71042 -44.7204
0 68022 1 68042 -44.7165
1 67740 2 67737 -44.7134
0 71944 1 71943 -44.7046
1 74027 2 73460 -44.7006
0 70890 1 70928 -44.6887
1 66950 0 67034 -44.6787
0 72092 1 72130 -44.6736
0 71110 1 71025 -44.6689
0 73292 1 73313 -44.6666
2 69563 2 69602 -44.6606
1 72274 1 72318 -44.6534
0 70840 1 70819 -44.6325
0 66047 1 66068 -44.6208
1 70858 2 70836 -44.6192
0 73435 1 73415 -44.6129
1 68274 2 68316 -44.607
1 75288 2 75245 -44.6003
0 73293 1 73336 -44.5977
0 67100 2 67097 -44.5957
0 72053 1 72033 -44.592
0 72231 1 72227 -44.5889
1 71549 1 72053 -44.5844
0 71321 0 71356 -44.5795
0 67186 1 67246 -44.5672
0 68147 2 68147 -44.5631
0 68820 2 69282 -44.5553
1 73589 1 73607 -44.5499
2 69912 2 69995 -44.5409
0 71865 2 71781 -44.5355
0 74132 1 74154 -44.5324
0 66113 1 66089 -44.5288
0 68921 1 68897 -44.5285
1 70663 1 70684 -44.5284
0 74049 1 73964 -44.5152
0 76065 2 76004 -44.5068
1 66047 1 65985 -44.4951
0 65459 1 65501 -44.4913
1 76150 2 76068 -44.4888
1 69681 2 69638 -44.4848
2 73754 2 74034 -44.471
0 75747 1 75687 -44.4663
0 73124 2 73166 -44.461
1 71990 2 71929 -44.4534
1 70794 1 70753 -44.4499
0 73503 2 73512 -44.4496
1 74365 0 74343 -44.442
1 66194 0 66112 -44.437
0 65639 2 65775 -44.4282
0 74111 2 74090 -44.4279
1 70375 0 70331 -44.4245
0 65565 2 65502 -44.4084
1 67154 0 67155 -44.4016
0 73040 2 72956 -44.3994
1 73292 2 73229 -44.3987
2 65861 1 65944 -44.3961
2 75539 0 75603 -44.3951
0 66006 0 66068 -44.3941
1 66440 0 66620 -44.3887
0 65726 1 65438 -44.3808
0 65396 2 65438 -44.3794
0 70164 0 70227 -44.3792
0 73229 1 73189 -44.3616
0 66659 1 66721 -44.3525
0 72998 1 72999 -44.3494
0 74975 1 75019 -44.349
0 75033 1 74994 -44.3398
0 70457 2 70058 -44.3228
0 72641 1 72704 -44.3224
0 66845 1 66698 -44.3156
1 73020 2 72959 -44.2985
0 66432 1 66410 -44.298
0 67812 1 67813 -44.2943
2 74893 2 74909 -44.2862
1 72726 1 72809 -44.2828
1 65942 2 65855 -44.2723
0 67907 2 67783 -44.2672
0 68070 1 68087 -44.2608
0 72978 1 72988 -44.2591
0 73040 1 72998 -44.2582
0 69176 1 69135 -44.2288
1 71507 0 71592 -44.2259
1 75793 2 75686 -44.2196
0 65375 0 65858 -44.2173
1 72180 2 72138 -44.2081
1 73250 2 73230 -44.2069
1 66558 0 66383 -44.2061
1 74804 0 74784 -44.1973
1 71759 2 71759 -44.195
2 67518 2 67622 -44.1743
0 68424 2 68401 -44.1701
0 68821 2 68777 -44.1674
0 67127 2 67173 -44.1424
0 73775 2 73674 -44.1409
0 66342 1 66427 -44.1328
1 72095 2 72162 -44.1292
0 65859 2 65838 -44.1275
0 65291 1 65559 -44.1239
0 70919 1 70900 -44.1189
1 68168 2 68022 -44.1186
0 72370 1 72284 -44.1166
1 66215 1 66153 -44.1163
0 69937 1 69863 -44.109
0 66992 1 67013 -44.0982
1 73461 2 73481 -44.0908
